molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL54097,Cc1c(C)n(C(C)c2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,255.0
CHEMBL52426,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(OC(C)C)c3)cc12,Intermediate,59.0
CHEMBL51603,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)(C)C)c3)cc12,Intermediate,82.0
CHEMBL430970,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cc3)cc12,Active,104.0
CHEMBL50885,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)cc3)cc12,Active,213.0
CHEMBL298187,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(Cl)c3)cc12,Active,61.0
CHEMBL50755,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)cc3)cc12,Intermediate,82.0
CHEMBL50984,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccccc3Cl)cc12,Intermediate,40.0
CHEMBL50572,COc1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4ccc(C(C)(C)C)cc4)ccc32)cc1O[C@@H](C)C(=O)O,Active,61.0
CHEMBL300629,COc1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C5CC5)c4)ccc32)cc1O[C@@H](C)C(=O)O,Active,70.0
CHEMBL50143,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2F)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,10.0
CHEMBL53688,Cc1c(C)n(Cc2ccc(F)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,16.0
CHEMBL53746,Cc1c(C)n(Cc2ccc(F)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,20.0
CHEMBL50680,Cc1c(C)n(Cc2cccc(C3(C(=O)O)CC3)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,13.0
CHEMBL54197,Cc1c(C)n(Cc2cccc(C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Intermediate,39.0
CHEMBL52633,COc1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C(C)C)c4)ccc32)cc1O[C@@H](C)C(=O)O,Active,77.0
CHEMBL300026,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,Active,120.0
CHEMBL50259,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,Inactive,566.0
CHEMBL301156,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,88.4
CHEMBL121,CCCCCCCCOc1ccc(C(=O)N[C@H](C(=O)O)C(C)C)cc1,Active,956.2
CHEMBL122417,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,7.7
CHEMBL117738,CCCCCCCCOc1ccc(C(=O)N[C@H](C(=O)O)C(C)C)cc1,Active,2248.0
CHEMBL119066,COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,Intermediate,5400.0
CHEMBL116774,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,90.0
CHEMBL120570,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,Active,154.0
CHEMBL94306,O=C(O)c1nn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cc(Oc3ccccc3)ccc12,Active,24.0
CHEMBL118753,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,4400.0
CHEMBL418874,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,Active,580.0
CHEMBL118169,O=C(O)c1nn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cc(Oc3ccccc3)ccc12,Active,160.0
CHEMBL280293,Cc1cccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)c1,Active,1300.0
CHEMBL117578,Cc1ccccc1-c1nc2cc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)ccc2o1,Active,195.0
CHEMBL419768,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1,Intermediate,0.17
CHEMBL118251,O=C(Nc1ccc2oc(-c3cccc(Cl)c3)nc2c1)c1cc([N+](=O)[O-])ccc1Cl,Active,52.0
CHEMBL117918,O=C(Nc1ccc2oc(-c3ccccc3Br)nc2c1)c1cc([N+](=O)[O-])ccc1Cl,Active,480.0
CHEMBL118756,COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1F,Active,0.23
CHEMBL119496,Cc1cncc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)c1,Active,0.16
CHEMBL331071,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cn1,Active,0.25
CHEMBL121106,Cc1ccc(-c2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3o2)cc1,Active,1800.0
CHEMBL121106,CCc1ccc(-c2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2C)cc1,Active,3.3
CHEMBL333304,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3n2C)cc1,Intermediate,4.4
CHEMBL333304,O=C(Nc1ccc2nc(-c3ccccc3)cn2c1)c1cc([N+](=O)[O-])ccc1Cl,Active,0.58
CHEMBL122418,Cc1ccc(-n2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2)cc1,Active,0.32
CHEMBL117165,CCc1ccc(-c2nc3cc(NS(=O)(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1,Intermediate,50000.0
CHEMBL332018,Cc1cc2nc(-c3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3)oc2cc1C,Active,1.6
CHEMBL115604,CCc1ccc2oc(-c3cccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)c3)nc2c1,Inactive,50000.0
CHEMBL107789,CCc1ccc(-c2nc3cc(NC(=O)c4cc(C(F)(F)F)ccc4Cl)ccc3o2)cc1,Inactive,50000.0
CHEMBL112790,CCc1ccc(-c2nc3cc(NC(=O)c4cc(C(=O)NC)ccc4Cl)ccc3o2)cc1,Intermediate,33000.0
CHEMBL111271,CCc1ccc(-c2nc3cc(NC(=O)c4cccnc4Cl)ccc3o2)cc1,Intermediate,50000.0
CHEMBL107991,CCc1ccc(-c2nc3cc(NC(=O)c4cc(C#N)ccc4Cl)ccc3o2)cc1,Active,8.6
CHEMBL111161,CCc1ccc(-c2nc3cc(NC(=O)c4cccc([N+](=O)[O-])c4)ccc3o2)cc1,Intermediate,50000.0
CHEMBL431450,CCc1ccc(-c2nc3cc(NC(=O)c4cccc([N+](=O)[O-])c4Cl)ccc3o2)cc1,Intermediate,50000.0
CHEMBL109773,CCc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])s4)ccc3o2)cc1,Intermediate,9350.0
CHEMBL121,C=CC(=O)Nc1ccc2oc(-c3ccc(CC)cc3)nc2c1,Active,5750.0
CHEMBL324449,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4F)ccc3o2)cc1,Active,4.0
CHEMBL112973,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Br)ccc3o2)cc1,Intermediate,0.22
CHEMBL282686,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4I)ccc3o2)cc1,Active,0.29
CHEMBL110071,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1,Intermediate,0.4
CHEMBL110743,CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Br)ccc3o2)cc1,Active,6.3
CHEMBL109975,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,Intermediate,130.0
CHEMBL109638,Cc1c(C)n(Cc2ccc(C(C)(C)C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,108.0
CHEMBL111480,O=C(NCc1ccccc1)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Intermediate,1120.0
CHEMBL109731,O=C(NCc1ccccc1)c1ccc(F)c(C(=O)Nc2ccccc2)c1,Intermediate,5000.0
CHEMBL323008,O=C(NCc1ccccc1)c1ccc(Br)c(C(=O)Nc2ccccc2)c1,Intermediate,183.0
CHEMBL419756,O=C(NCc1ccccc1)c1cc(Cl)cc(C(=O)Nc2ccccc2)c1,Active,5000.0
CHEMBL113324,O=C(NCc1ccccc1)c1cc(Cl)c(Cl)c(C(=O)Nc2ccccc2)c1,Active,2.0
CHEMBL112725,O=C(NCc1ccccc1)c1cc(C(=O)Nc2ccccc2)c(Cl)cc1F,Active,94.0
CHEMBL595,Cc1cc(C(=O)NCc2ccccc2)cc(C(=O)Nc2ccccc2)c1Cl,Intermediate,5000.0
CHEMBL24038,O=C(NCc1ccccc1)c1cc(C(=O)Nc2ccccc2)c(Cl)c(C(F)(F)F)c1,Active,5000.0
CHEMBL326273,COc1ccccc1CNC(=O)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Active,2200.0
CHEMBL326873,COCCOCc1cc(F)ccc1CNC(=O)c1cc(C(=O)Nc2ccc(C(F)(F)F)cc2C)c(Cl)cc1F,Active,7.35
CHEMBL24683,Cc1cccc(CNC(=O)c2ccc(Cl)c(C(=O)Nc3ccccc3)c2)c1,Inactive,5000.0
CHEMBL419019,Cc1ccccc1CNC(=O)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Inactive,1040.0
CHEMBL109241,O=C(NCc1ccc(F)cc1)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Intermediate,5250.0
CHEMBL114286,O=C(NCc1ccc(Cl)cc1)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Intermediate,5000.0
CHEMBL121,O=C(NCc1ccc(F)c(F)c1)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1,Active,7400.0
CHEMBL179622,O=C(NCc1ccc(F)c(F)c1)c1cc(C(=O)Nc2ccccn2)c(Cl)cc1F,Intermediate,54.0
CHEMBL176075,Cc1ccccc1NC(=O)c1cc(C(=O)NCc2ccccc2)c(F)cc1Cl,Intermediate,38.0
CHEMBL435343,Cc1cccnc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Intermediate,91.0
CHEMBL361166,Cc1cccc(-c2nc3cc(NC(=O)c4cc(C(=O)NCc5ccc(F)c(F)c5)c(F)cc4Cl)ccc3o2)c1,Intermediate,6.6
CHEMBL361424,CC(C)(O)c1ccc(NC(=O)c2cc(C(=O)NCc3ccc(F)c(F)c3)c(F)cc2Cl)cc1,Intermediate,15.0
CHEMBL424957,Cc1cc(OC(F)F)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)cc2)c(F)cc1Cl,Intermediate,4.2
CHEMBL180123,Cc1cc(OCCO)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Inactive,14.0
CHEMBL179657,Cc1cc(-c2nnco2)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Inactive,4.8
CHEMBL176222,Cc1cc(C2COC2)cnc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Intermediate,5.0
CHEMBL367549,Cc1cc(N2CCOCC2)cnc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Intermediate,8.3
CHEMBL179180,CC(C)(O)c1ccc(NC(=O)c2cc(C(=O)NCc3ccc(F)c(F)c3)c(F)cc2Cl)cc1,Active,28.0
CHEMBL447190,Cc1cc(OC(F)F)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)cc2)c(F)cc1Cl,Intermediate,6.1
CHEMBL360919,Cc1cc(N2CCOCC2)cnc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl,Inactive,14.0
CHEMBL360992,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl,Inactive,4.7
CHEMBL360240,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,12.0
CHEMBL369289,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,Inactive,18.0
CHEMBL360231,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,291.0
CHEMBL178659,CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,170.0
CHEMBL426592,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Inactive,73.0
CHEMBL178309,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,250.0
CHEMBL180019,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,195.0
CHEMBL359476,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,180.0
CHEMBL181835,CCCc1cc(Oc2ccc(Cl)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,56.0
CHEMBL179604,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(Oc4ccccc4)cc3)c2)S1,Active,76.0
CHEMBL181141,CCCc1cc(Oc2ccc(O)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,30.0
CHEMBL360762,CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,330.0
CHEMBL181628,CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,226.0
CHEMBL182100,CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,78.0
CHEMBL181937,CCCc1cc(Oc2ccc(C(C)(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,335.0
CHEMBL179542,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,77.0
CHEMBL361395,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,300.0
CHEMBL435517,CCCc1cc(Oc2ccc(Cl)c(Cl)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,64.0
CHEMBL179330,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,57.0
CHEMBL359548,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1C,Active,6700.0
CHEMBL178236,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,2000.0
CHEMBL367891,CCCc1cc(Oc2ccc(C(F)(F)F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Intermediate,1800.0
CHEMBL445921,CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,130.0
CHEMBL181554,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,460.0
CHEMBL179452,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1Cl,Intermediate,430.0
CHEMBL178513,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1OC,Inactive,1000.0
CHEMBL178630,CCCc1cc(Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Inactive,5700.0
CHEMBL178909,CC(C)Cc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Intermediate,480.0
CHEMBL360246,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,180.0
CHEMBL112725,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1CCC,Active,120.0
CHEMBL369725,CCCc1cc(Oc2ccc(NS(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Inactive,2000.0
CHEMBL180912,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Intermediate,130.0
CHEMBL182200,CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Intermediate,180.0
CHEMBL181219,CCCc1cc(Oc2ccc(C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,2600.0
CHEMBL178321,CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Intermediate,250.0
CHEMBL181087,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,820.0
CHEMBL178245,O=C1NC(=O)C(c2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2)S1,Inactive,15000.0
CHEMBL178562,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc(C2SC(=O)NC2=O)cc1,Active,3000.0
CHEMBL367360,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,250.0
CHEMBL180928,CCCc1ccccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Intermediate,340.0
CHEMBL361427,CCCc1cc(C=C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,150.0
CHEMBL190938,CCCc1cc(C2CCC(C)(C)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Active,1760.0
CHEMBL371832,CCCc1cc(C2CCC(O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Inactive,180.0
CHEMBL187612,CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Inactive,37.0
CHEMBL190517,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,57.0
CHEMBL364378,CCCc1cc(OC2CCCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,85.0
CHEMBL192636,CCCc1cc(-c2noc3ccccc23)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,30.0
CHEMBL193082,CCCc1cc(OC2CCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,63.0
CHEMBL364274,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Active,450.0
CHEMBL192521,CCCc1cc(C(=O)c2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,144.0
CHEMBL372220,CCCc1cc(C2CCC(=O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Intermediate,1160.0
CHEMBL188095,CCCc1cc(C2CCCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Active,640.0
CHEMBL371778,CCCc1cc(C2CCOCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Active,750.0
CHEMBL427530,CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Intermediate,490.0
CHEMBL191149,CCCc1cc(C(=O)C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,64.0
CHEMBL191556,CCCc1cc(C(=O)c2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Active,19.0
CHEMBL190169,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,Active,30.0
CHEMBL365097,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,Active,60.0
CHEMBL364467,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,2000.0
CHEMBL371195,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,50.0
CHEMBL191235,CCCc1cc(CC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Intermediate,59.0
CHEMBL366207,CCCc1cc(C2CCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Intermediate,1060.0
CHEMBL427520,CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Inactive,540.0
CHEMBL371112,CC[C@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,Inactive,50000.0
CHEMBL189950,CC[C@@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,Inactive,44000.0
CHEMBL366220,C[C@@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Inactive,1400.0
CHEMBL189066,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Active,1200.0
CHEMBL426451,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Active,630.0
CHEMBL370021,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Active,1400.0
CHEMBL188751,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2,Active,2300.0
CHEMBL187557,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC(C)C)(C(=O)O)CC2,Active,1200.0
CHEMBL434935,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,200.0
CHEMBL191276,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C)(C(=O)O)CC2,Active,750.0
CHEMBL192582,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3F)cc2O1,Inactive,4700.0
CHEMBL363154,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Inactive,350.0
CHEMBL192638,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C)(C(=O)O)CC2,Inactive,5100.0
CHEMBL363780,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Inactive,440.0
CHEMBL192609,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C(=O)O)CC2,Inactive,1800.0
CHEMBL192774,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Inactive,250.0
CHEMBL190603,CC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Inactive,1400.0
CHEMBL192291,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C(=O)O)O2,Inactive,2900.0
CHEMBL366145,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)CCC(C(=O)O)O2,Inactive,3000.0
CHEMBL192791,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CCC)(C(=O)O)CC2,Inactive,370.0
CHEMBL193459,CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Inactive,370.0
CHEMBL192500,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccc(F)cc4)cc3Cl)cc2O1,Intermediate,260.0
CHEMBL189844,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Inactive,7400.0
CHEMBL190968,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,Intermediate,92.0
CHEMBL425725,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C(=O)O)CC2,Intermediate,980.0
CHEMBL190334,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Intermediate,690.0
CHEMBL189110,CCO[C@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,Inactive,10000.0
CHEMBL190976,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2O1,Inactive,15000.0
CHEMBL426269,CC[C@@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccc(F)cc4)cc3Cl)cc2O1,Inactive,4400.0
CHEMBL370024,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2,Intermediate,1700.0
CHEMBL363006,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Inactive,440.0
CHEMBL191489,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(CC(C)C)cc3Cl)cc2O1,Inactive,1800.0
CHEMBL192152,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCCC4)cc3Cl)cc2O1,Intermediate,1400.0
CHEMBL363369,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Cl)cc3Cl)cc2O1,Inactive,2900.0
CHEMBL190739,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)C)cc3Cl)cc2O1,Intermediate,2900.0
CHEMBL190645,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,Inactive,2600.0
CHEMBL364774,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(F)cc3Cl)cc2O1,Inactive,4300.0
